id,dir_genre1,dir_genre2,dir_genre3,actor1_genre1,actor1_genre2,actor1_genre3,actor2_genre1,actor2_genre2,actor2_genre3
148327,6,18,8,19,19,19,19,19,19
307358,6,14,3,19,19,19,3,6,16
340092,6,4,16,6,14,13,3,14,6
168940,19,19,19,0,16,15,19,19,19
239313,19,19,19,18,8,1,16,0,3
280313,6,14,18,6,0,16,6,0,7
417744,19,19,19,19,19,19,19,19,19
407356,19,19,19,11,0,16,19,19,19
359105,6,14,13,18,8,1,6,18,8
290252,3,0,8,3,15,0,19,19,19
423224,5,18,8,19,19,19,19,19,19
84734,3,6,14,6,1,17,6,16,3
385819,6,14,13,18,1,3,19,19,19
298282,3,4,6,3,6,18,9,14,6
362552,7,1,9,0,1,7,0,1,7
416192,19,19,19,19,19,19,11,18,8
166694,5,9,8,18,8,1,19,19,19
359473,6,3,14,3,6,7,6,0,4
39874,11,3,0,19,19,19,16,14,18
8940,6,14,16,19,19,19,19,19,19
10152,3,8,6,19,19,19,16,6,14
414720,2,18,8,19,19,19,19,19,19
101361,8,2,5,6,14,18,11,6,18
370271,19,19,19,19,19,19,19,19,19
63173,6,9,14,19,19,19,19,19,19
294640,19,19,19,19,19,19,16,3,4
315006,3,6,18,3,11,8,3,8,7
102750,9,3,11,18,8,1,19,19,19
264451,19,19,19,19,19,19,19,19,19
254076,5,18,8,5,18,8,19,19,19
109544,5,18,8,15,18,8,6,18,8
161497,3,0,1,3,6,14,3,18,8
403053,19,19,19,19,19,19,19,19,19
402811,19,19,19,19,19,19,19,19,19
259045,6,18,8,6,16,14,6,14,3
74795,3,14,6,18,8,1,6,14,3
122245,19,19,19,18,0,7,6,7,3
275296,19,19,19,19,19,19,19,19,19
40364,19,19,19,19,19,19,19,19,19
183188,6,3,14,6,14,3,6,14,3
154181,3,14,18,19,19,19,19,19,19
88271,6,3,14,13,11,17,6,3,18
64210,19,19,19,19,19,19,19,19,19
382068,0,8,1,19,19,19,19,19,19
273427,3,0,1,0,1,8,19,19,19
212452,19,19,19,6,3,4,6,1,10
132011,19,19,19,19,19,19,14,13,6
187382,6,17,0,0,6,9,0,9,1
137892,3,7,1,19,19,19,1,14,7
399223,19,19,19,12,18,8,19,19,19
372404,6,14,4,19,19,19,6,3,18
307825,19,19,19,0,8,1,0,6,16
256014,0,16,3,3,18,8,6,0,4
47433,19,19,19,19,19,19,3,1,14
425361,3,0,1,6,10,17,19,19,19
146745,19,19,19,19,19,19,19,19,19
202475,19,19,19,19,19,19,19,19,19
353211,5,7,18,19,19,19,19,19,19
201002,0,16,11,14,6,18,6,14,1
274124,6,10,18,6,18,8,19,19,19
297125,0,6,9,0,14,3,14,6,0
26496,6,1,7,6,10,18,19,19,19
264871,3,12,6,6,16,13,6,0,16
202162,6,4,18,19,19,19,19,19,19
2863,6,18,15,19,19,19,8,3,4
401940,19,19,19,19,19,19,19,19,19
52116,3,1,6,19,19,19,6,16,4
82454,6,7,10,6,18,8,19,19,19
11851,16,6,0,0,16,6,16,6,18
338268,5,18,8,19,19,19,19,19,19
62377,3,6,9,3,6,9,6,3,18
362414,18,8,1,19,19,19,19,19,19
60744,6,3,9,3,8,1,2,6,18
293562,19,19,19,19,19,19,0,8,1
41630,3,14,0,6,0,8,3,14,6
432159,19,19,19,19,19,19,19,19,19
233010,18,8,1,18,8,1,19,19,19
337992,6,14,3,19,19,19,19,19,19
82688,19,19,19,19,19,19,19,19,19
42116,6,13,3,6,14,18,6,9,7
335788,0,16,8,16,3,18,14,3,9
116922,6,14,3,1,10,18,10,18,8
412150,18,8,1,19,19,19,3,6,18
98593,19,19,19,19,19,19,19,19,19
1874,6,14,3,6,0,14,4,6,18
288452,19,19,19,19,19,19,19,19,19
378503,6,18,8,19,19,19,19,19,19
164650,19,19,19,19,19,19,16,18,8
226286,3,6,5,0,1,3,18,8,1
245071,6,3,18,6,0,3,3,14,6
387965,0,6,8,19,19,19,16,4,18
173274,2,3,6,14,6,18,19,19,19
428334,0,6,9,6,14,3,0,8,11
143879,6,18,8,3,6,9,14,18,8
28993,3,7,14,14,3,18,3,7,18
417574,6,16,18,6,3,5,18,8,1
305436,18,6,14,18,3,6,6,3,4
264419,1,2,3,3,16,1,19,19,19
412132,6,14,3,14,6,18,3,18,4
148106,19,19,19,19,19,19,19,19,19
190429,6,18,8,3,6,18,14,6,17
250699,19,19,19,19,19,19,19,19,19
140846,9,5,6,11,18,8,19,19,19
59271,14,3,6,6,18,8,6,18,8
82032,3,6,14,19,19,19,19,19,19
216517,19,19,19,19,19,19,19,19,19
352993,6,0,16,18,8,1,19,19,19
140868,0,3,6,8,3,7,0,6,16
261885,19,19,19,19,19,19,19,19,19
25952,6,15,1,19,19,19,19,19,19
225836,6,0,16,19,19,19,19,19,19
251320,6,14,3,18,8,1,19,19,19
21792,9,11,8,3,0,16,19,19,19
86784,6,4,16,4,6,3,13,6,4
191104,9,6,8,18,8,1,19,19,19
3966,3,0,1,3,18,1,3,1,6
317677,6,7,16,6,14,3,18,8,1
37851,0,16,15,0,15,8,0,15,8
97006,3,6,14,6,18,8,19,19,19
115445,11,16,18,19,19,19,16,18,8
151224,19,19,19,19,19,19,3,14,12
57141,3,18,1,3,1,2,19,19,19
31453,16,14,18,16,6,0,6,3,9
355515,6,3,4,3,18,6,3,0,1
23410,3,6,18,16,6,0,19,19,19
269573,19,19,19,19,19,19,19,19,19
50089,0,6,9,0,6,4,19,19,19
344898,19,19,19,19,19,19,19,19,19
9772,6,1,0,6,16,0,16,6,0
422590,19,19,19,19,19,19,3,18,8
51860,6,3,16,6,3,14,3,14,12
421468,19,19,19,19,19,19,19,19,19
75594,19,19,19,3,18,8,19,19,19
233291,6,0,14,18,8,1,6,18,8
161422,6,3,5,6,3,4,19,19,19
421129,19,19,19,6,18,8,19,19,19
47854,0,6,4,0,6,16,14,9,6
95571,18,8,1,18,8,1,18,8,1
22858,3,0,4,3,6,7,3,18,8
220763,19,19,19,0,6,8,19,19,19
46210,6,14,3,19,19,19,18,8,1
777,19,19,19,19,19,19,19,19,19
293499,19,19,19,0,1,3,19,19,19
362222,18,1,8,18,8,1,19,19,19
246343,19,19,19,19,19,19,19,19,19
225112,3,14,6,3,18,8,14,3,6
74558,5,18,8,5,9,8,19,19,19
4247,3,18,8,19,19,19,19,19,19
65868,6,9,3,19,19,19,19,19,19
43149,1,6,18,6,4,0,6,0,1
301980,19,19,19,19,19,19,19,19,19
18596,9,14,6,6,18,8,19,19,19
320592,19,19,19,6,15,11,19,19,19
296392,19,19,19,19,19,19,19,19,19
273876,19,19,19,6,0,14,14,0,3
433239,18,8,1,19,19,19,19,19,19
410034,19,19,19,19,19,19,19,19,19
362867,6,10,17,19,19,19,6,16,4
264864,3,14,1,3,18,8,19,19,19
250364,19,19,19,18,8,1,19,19,19
158752,19,19,19,19,19,19,19,19,19
32609,6,0,16,6,3,4,3,6,18
35725,15,11,5,19,19,19,19,19,19
15725,19,19,19,19,19,19,19,19,19
101479,19,19,19,19,19,19,19,19,19
27442,19,19,19,0,14,11,19,19,19
309310,18,8,1,3,7,1,3,1,12
13077,19,19,19,16,0,6,0,16,1
328344,18,8,1,18,8,1,19,19,19
18555,19,19,19,18,8,1,16,6,0
11004,16,0,4,6,0,16,1,18,8
95536,6,5,9,19,19,19,19,19,19
20496,6,0,3,6,9,14,14,6,3
105858,19,19,19,0,16,11,18,8,1
84757,2,3,7,2,3,7,2,3,18
27343,11,0,16,11,18,8,19,19,19
209926,19,19,19,19,19,19,19,19,19
27721,0,4,6,6,3,18,19,19,19
327039,9,14,6,19,19,19,19,19,19
268369,5,18,8,19,19,19,19,19,19
71294,14,6,9,18,8,1,6,9,14
313703,0,6,16,3,18,8,19,19,19
363919,19,19,19,11,18,8,19,19,19
301554,5,18,8,6,8,14,19,19,19
133165,6,18,8,19,19,19,19,19,19
275028,7,1,6,19,19,19,19,19,19
110970,18,8,1,19,19,19,19,19,19
401465,9,4,6,19,19,19,19,19,19
36430,6,0,16,16,6,14,19,19,19
52165,19,19,19,6,16,15,19,19,19
254840,19,19,19,19,19,19,19,19,19
379149,1,0,16,19,19,19,0,1,3
361282,6,7,3,19,19,19,1,2,7
156497,2,3,12,19,19,19,19,19,19
362065,19,19,19,19,19,19,16,15,11
428100,9,16,6,6,16,0,3,18,6
18245,14,0,1,16,13,3,19,19,19
359027,18,6,1,18,0,1,18,1,0
313601,4,12,6,6,1,18,19,19,19
368031,3,6,18,19,19,19,19,19,19
14560,3,7,8,3,0,7,19,19,19
144855,3,15,6,18,8,1,19,19,19
343796,19,19,19,19,19,19,19,19,19
9403,3,7,8,19,19,19,19,19,19
434675,19,19,19,19,19,19,19,19,19
201605,6,4,16,6,4,18,6,4,16
69068,19,19,19,19,19,19,19,19,19
31247,18,8,1,19,19,19,19,19,19
368167,16,6,18,9,16,3,3,18,8
353223,6,4,11,9,14,6,19,19,19
373180,19,19,19,19,19,19,19,19,19
42662,19,19,19,19,19,19,19,19,19
25054,6,10,18,6,0,16,19,19,19
67793,6,0,3,0,3,16,6,14,10
5906,6,18,8,6,3,12,3,14,12
81636,1,12,18,19,19,19,6,18,8
157706,14,4,6,19,19,19,19,19,19
80810,19,19,19,3,0,16,4,16,3
173967,19,19,19,19,19,19,6,3,9
190600,3,0,4,19,19,19,19,19,19
271698,19,19,19,19,19,19,19,19,19
101329,4,5,7,19,19,19,19,19,19
3019,14,6,12,6,14,3,6,18,14
248842,19,19,19,16,4,18,6,14,9
443624,18,8,1,19,19,19,19,19,19
124240,19,19,19,16,6,18,6,18,8
401992,18,8,1,18,8,1,19,19,19
286069,6,3,10,18,8,1,6,18,8
129792,3,12,14,1,3,7,19,19,19
321206,19,19,19,14,3,6,6,14,3
293232,18,8,1,17,18,8,18,8,1
33374,6,0,16,19,19,19,16,3,4
120922,3,9,14,3,14,9,3,18,8
290851,1,6,10,19,19,19,6,18,8
131462,6,14,3,3,12,14,6,15,14
140008,6,16,0,6,16,3,19,19,19
92127,6,18,8,11,6,18,11,17,18
397561,19,19,19,6,18,8,19,19,19
351211,16,11,13,19,19,19,19,19,19
264449,0,4,16,19,19,19,19,19,19
217,6,1,15,6,16,0,6,14,0
72695,11,18,8,19,19,19,19,19,19
378697,19,19,19,19,19,19,19,19,19
342799,19,19,19,19,19,19,19,19,19
431533,19,19,19,6,3,0,19,19,19
158013,0,3,6,18,1,13,19,19,19
383531,19,19,19,19,19,19,19,19,19
80574,19,19,19,19,19,19,19,19,19
112594,0,6,16,3,0,14,18,8,1
249507,0,18,4,18,1,8,19,19,19
28575,6,14,3,6,14,3,6,4,16
228170,5,2,18,19,19,19,9,5,8
261449,19,19,19,19,19,19,19,19,19
337329,2,18,8,18,8,1,19,19,19
196912,6,18,8,19,19,19,19,19,19
174712,2,8,1,0,2,3,19,19,19
307108,19,19,19,19,19,19,19,19,19
135317,19,19,19,19,19,19,19,19,19
267675,3,12,11,14,0,6,16,11,18
106423,0,9,6,19,19,19,19,19,19
71337,0,4,6,19,19,19,19,19,19
234254,19,19,19,19,19,19,19,19,19
17959,19,19,19,2,3,18,19,19,19
39048,6,14,0,14,3,6,6,14,18
277241,9,6,8,19,19,19,19,19,19
73731,6,9,3,19,19,19,0,3,6
293900,6,14,4,19,19,19,6,14,4
3481,11,16,6,11,16,13,11,18,8
445063,19,19,19,0,16,6,3,18,8
345892,6,9,13,6,14,16,6,18,1
53036,19,19,19,19,19,19,19,19,19
135877,15,0,8,19,19,19,19,19,19
99013,14,6,4,3,6,18,14,3,6
105111,0,3,6,16,1,13,3,4,11
68673,3,14,6,19,19,19,19,19,19
172847,19,19,19,16,6,0,1,2,3
319596,6,14,13,3,6,9,4,6,18
259129,14,3,11,0,16,3,16,6,18
35992,18,6,1,19,19,19,18,6,10
351992,9,6,8,19,19,19,19,19,19
78817,3,18,8,19,19,19,19,19,19
12650,19,19,19,6,0,16,6,14,3
403850,19,19,19,19,19,19,19,19,19
156649,3,4,6,6,14,0,6,3,11
45564,11,6,18,3,6,2,0,6,16
53194,6,5,17,5,18,8,6,14,16
190147,6,14,0,18,8,1,19,19,19
307389,18,8,1,18,8,1,3,18,8
410492,3,6,14,3,14,6,3,18,8
404531,19,19,19,6,18,8,19,19,19
428168,19,19,19,19,19,19,19,19,19
46025,16,0,4,19,19,19,19,19,19
285203,19,19,19,19,19,19,19,19,19
267848,2,7,0,19,19,19,19,19,19
275895,5,18,8,19,19,19,19,19,19
125935,6,16,18,19,19,19,6,18,8
93057,6,16,14,6,9,3,6,3,18
362579,0,16,11,16,0,4,19,19,19
281007,3,7,17,19,19,19,19,19,19
57223,3,6,18,18,8,1,16,13,3
191024,19,19,19,19,19,19,3,0,8
76482,6,4,0,3,6,4,3,6,4
298257,6,16,11,14,6,3,6,14,16
414051,19,19,19,19,19,19,6,1,14
319506,0,8,11,18,8,1,6,14,9
188985,18,0,6,15,11,16,18,4,6
432626,19,19,19,19,19,19,19,19,19
372032,3,12,6,6,14,3,3,18,1
146899,19,19,19,19,19,19,19,19,19
75799,6,0,1,6,0,14,6,18,8
270805,16,11,6,19,19,19,19,19,19
243230,19,19,19,6,7,1,19,19,19
147812,19,19,19,19,19,19,19,19,19
398753,19,19,19,19,19,19,19,19,19
295594,19,19,19,19,19,19,19,19,19
121367,0,6,3,0,9,14,19,19,19
190181,3,11,18,3,11,18,19,19,19
271434,2,6,10,19,19,19,19,19,19
38463,6,13,18,13,4,16,18,3,4
196482,3,6,1,6,18,14,6,0,14
270600,0,16,15,15,18,8,19,19,19
398220,0,6,4,19,19,19,19,19,19
286604,6,5,10,19,19,19,19,19,19
240549,19,19,19,3,6,16,3,6,14
290802,19,19,19,6,14,2,19,19,19
249740,4,14,3,18,8,1,3,6,18
367677,19,19,19,3,11,18,19,19,19
175903,0,16,3,19,19,19,19,19,19
58605,19,19,19,19,19,19,3,18,8
279800,18,8,1,6,16,4,4,6,3
75362,14,3,6,19,19,19,6,18,8
264401,19,19,19,19,19,19,19,19,19
48864,6,0,16,18,8,1,14,16,3
186166,19,19,19,6,0,1,6,18,8
81251,19,19,19,19,19,19,19,19,19
323644,19,19,19,19,19,19,19,19,19
397144,19,19,19,6,16,4,19,19,19
255761,18,0,4,18,0,1,18,1,0
359736,19,19,19,19,19,19,19,19,19
49574,3,6,15,19,19,19,19,19,19
46825,6,18,8,3,6,18,19,19,19
65531,6,5,9,6,3,13,6,10,18
344212,3,18,8,19,19,19,3,18,8
152811,6,14,3,6,15,18,6,18,8
381894,5,2,11,19,19,19,19,19,19
366691,3,8,12,3,18,8,18,8,1
52528,19,19,19,19,19,19,3,18,8
361614,3,12,18,19,19,19,19,19,19
130804,19,19,19,19,19,19,19,19,19
189445,11,3,5,19,19,19,19,19,19
25500,6,14,3,6,3,18,6,3,0
173569,18,6,8,18,6,14,6,1,13
322932,3,6,9,6,3,16,6,14,17
260794,16,6,18,19,19,19,19,19,19
216140,14,6,3,19,19,19,14,6,18
16370,19,19,19,18,6,3,0,1,8
37685,19,19,19,19,19,19,19,19,19
18888,19,19,19,19,19,19,19,19,19
386621,6,15,14,19,19,19,19,19,19
148933,14,6,3,19,19,19,19,19,19
91561,16,6,4,19,19,19,19,19,19
249746,19,19,19,19,19,19,19,19,19
403659,19,19,19,19,19,19,19,19,19
9358,11,0,16,19,19,19,6,16,15
192056,6,18,8,19,19,19,19,19,19
401670,6,3,16,18,8,1,9,13,4
113609,19,19,19,3,0,16,19,19,19
199114,16,11,18,19,19,19,19,19,19
273845,0,16,6,0,6,3,3,0,6
286148,3,14,6,6,14,11,6,18,8
64385,19,19,19,19,19,19,19,19,19
311667,19,19,19,6,16,13,0,16,1
40769,3,6,18,14,3,18,19,19,19
285818,5,18,8,19,19,19,19,19,19
31922,6,0,4,16,0,4,6,16,3
41805,3,5,6,3,6,8,19,19,19
24874,19,19,19,19,19,19,18,8,1
408945,19,19,19,19,19,19,19,19,19
412405,19,19,19,14,3,11,0,6,3
180549,5,18,8,5,18,8,19,19,19
236283,2,3,7,2,3,7,19,19,19
336207,19,19,19,14,3,18,6,9,17
42247,16,0,2,19,19,19,19,19,19
303267,11,16,15,11,18,8,19,19,19
210332,0,8,11,19,19,19,6,4,16
135576,19,19,19,19,19,19,19,19,19
113036,2,18,8,19,19,19,19,19,19
443547,19,19,19,18,8,1,19,19,19
90022,0,9,6,0,14,6,0,9,6
54510,19,19,19,6,0,14,6,9,14
348482,11,18,8,18,8,1,6,9,14
179342,14,6,18,6,9,14,6,18,8
399328,19,19,19,19,19,19,19,19,19
341562,19,19,19,19,19,19,19,19,19
163539,5,18,8,3,6,7,19,19,19
72261,3,6,18,3,6,18,19,19,19
316419,19,19,19,8,13,6,19,19,19
154727,2,0,1,19,19,19,0,1,15
330477,9,3,11,19,19,19,19,19,19
119047,19,19,19,19,19,19,19,19,19
378477,19,19,19,19,19,19,19,19,19
1830,16,15,14,16,6,4,19,19,19
411606,3,4,6,6,0,8,9,14,3
47941,3,6,14,3,1,0,3,6,9
124676,6,8,18,19,19,19,19,19,19
41929,19,19,19,19,19,19,19,19,19
357015,19,19,19,19,19,19,19,19,19
320591,19,19,19,19,19,19,19,19,19
33437,6,16,14,6,3,18,4,6,18
7485,0,16,6,0,6,16,18,6,1
347588,19,19,19,19,19,19,19,19,19
73809,19,19,19,19,19,19,19,19,19
52830,3,6,18,18,8,1,19,19,19
187939,5,18,8,19,19,19,19,19,19
235560,2,3,7,2,3,7,19,19,19
114204,19,19,19,19,19,19,19,19,19
444734,3,0,11,19,19,19,19,19,19
244736,6,14,7,0,16,6,9,6,14
55101,16,9,13,3,0,16,0,11,7
56922,11,6,13,6,16,9,3,6,18
1073,3,18,8,6,0,3,6,3,0
29021,3,4,12,3,12,6,3,14,12
32596,6,14,3,6,14,3,14,3,6
146433,2,3,7,2,3,7,19,19,19
419182,18,8,1,19,19,19,14,12,6
170696,11,4,16,6,0,1,19,19,19
14527,18,6,3,3,16,6,3,18,8
323118,3,18,8,3,11,18,6,7,18
129357,3,7,1,19,19,19,19,19,19
420288,19,19,19,19,19,19,19,19,19
193250,19,19,19,19,19,19,19,19,19
260638,6,0,16,6,18,8,3,18,8
364806,19,19,19,19,19,19,19,19,19
51869,19,19,19,19,19,19,19,19,19
126926,19,19,19,11,18,8,19,19,19
178187,19,19,19,19,19,19,19,19,19
105555,18,8,1,19,19,19,19,19,19
385192,3,18,6,3,18,8,3,18,8
293452,0,16,15,6,16,14,6,16,4
348454,18,0,6,18,12,6,18,3,12
20907,6,17,18,6,9,14,19,19,19
15938,3,14,6,3,12,18,3,18,12
301794,19,19,19,19,19,19,19,19,19
22758,18,13,11,18,9,16,0,1,13
318913,3,6,18,19,19,19,3,6,18
253282,19,19,19,19,19,19,19,19,19
400821,18,8,1,19,19,19,19,19,19
34211,6,13,3,6,3,5,3,0,16
154879,0,14,12,19,19,19,19,19,19
265732,5,9,14,19,19,19,19,19,19
68393,18,8,1,6,18,8,6,18,8
379193,2,3,7,19,19,19,19,19,19
18763,0,3,9,0,3,16,0,6,3
123969,19,19,19,19,19,19,19,19,19
380464,18,8,1,3,6,0,19,19,19
92393,3,6,18,19,19,19,19,19,19
415185,18,8,1,18,8,1,19,19,19
252503,0,15,13,19,19,19,19,19,19
323692,19,19,19,19,19,19,19,19,19
9636,6,4,18,6,16,14,6,16,4
248151,4,6,0,19,19,19,14,3,18
352680,1,0,3,3,18,8,3,16,14
400264,6,14,3,18,8,1,19,19,19
9277,6,14,3,6,0,18,6,10,18
296727,19,19,19,19,19,19,19,19,19
378855,18,8,1,6,18,8,19,19,19
26252,19,19,19,19,19,19,19,19,19
290222,3,11,18,6,16,11,11,6,0
190477,18,0,6,14,3,6,16,6,18
34194,19,19,19,8,2,6,8,2,6
5644,14,3,18,6,3,16,19,19,19
413843,18,8,1,19,19,19,19,19,19
250231,0,16,15,6,18,8,4,18,8
403939,4,16,6,19,19,19,4,18,8
45607,0,1,18,11,15,13,19,19,19
5203,19,19,19,19,19,19,19,19,19
94996,6,18,8,6,16,14,6,18,8
118075,3,18,8,6,16,3,0,16,4
24034,19,19,19,2,3,7,19,19,19
313072,18,8,1,18,8,1,19,19,19
43822,6,3,16,6,16,14,1,3,6
22092,0,6,11,19,19,19,11,18,8
105025,19,19,19,0,6,16,6,14,9
1597,3,14,6,6,3,4,3,14,16
337435,8,14,7,19,19,19,8,1,14
426684,5,6,18,19,19,19,19,19,19
3199,11,6,3,6,4,16,18,8,1
12209,5,18,8,19,19,19,19,19,19
253286,19,19,19,14,3,6,19,19,19
56008,3,14,6,3,14,6,14,3,6
359677,19,19,19,6,18,8,19,19,19
8491,19,19,19,19,19,19,19,19,19
73936,19,19,19,16,6,3,3,14,6
82343,18,8,1,19,19,19,0,3,4
301699,6,14,12,19,19,19,18,8,1
58185,6,3,14,19,19,19,19,19,19
45603,19,19,19,19,19,19,19,19,19
185151,6,18,1,18,0,1,15,11,16
20616,19,19,19,19,19,19,19,19,19
261906,5,18,8,3,7,1,19,19,19
81880,16,13,3,16,3,18,16,3,18
375323,19,19,19,18,8,1,19,19,19
78250,11,16,4,16,4,6,19,19,19
289982,14,6,18,15,11,18,19,19,19
259416,16,6,15,19,19,19,19,19,19
32045,6,16,0,6,0,1,19,19,19
40814,6,3,12,1,6,0,2,3,18
12588,3,6,7,19,19,19,3,7,18
290195,19,19,19,4,18,8,19,19,19
395959,18,8,1,19,19,19,19,19,19
11849,0,16,4,6,14,0,0,16,1
286454,6,17,18,6,17,1,19,19,19
326397,19,19,19,0,9,6,14,6,9
338806,18,11,6,1,18,8,19,19,19
223946,3,6,18,19,19,19,3,18,8
67170,2,7,3,2,7,3,19,19,19
110143,3,0,11,19,19,19,19,19,19
386451,6,14,12,0,11,1,19,19,19
95372,19,19,19,19,19,19,19,19,19
319853,11,6,18,19,19,19,19,19,19
110887,6,0,14,1,6,0,3,18,14
304494,19,19,19,19,19,19,19,19,19
90555,6,0,16,6,16,14,19,19,19
12435,3,12,5,6,15,0,19,19,19
42487,11,15,16,5,6,8,1,3,4
332294,19,19,19,19,19,19,19,19,19
446111,18,8,1,19,19,19,19,19,19
418205,19,19,19,19,19,19,19,19,19
191731,9,6,8,19,19,19,19,19,19
10193,1,2,7,3,6,14,3,2,7
268748,19,19,19,12,14,3,6,3,14
60680,3,6,8,3,18,8,3,18,8
245556,19,19,19,19,19,19,19,19,19
223098,3,18,8,19,19,19,19,19,19
51687,19,19,19,19,19,19,19,19,19
294827,19,19,19,19,19,19,8,15,2
240490,6,16,1,19,19,19,3,6,18
100340,2,3,7,2,3,7,2,3,7
318914,6,18,8,19,19,19,19,19,19
14440,19,19,19,0,14,11,19,19,19
30574,18,14,6,6,14,3,6,14,3
56393,5,10,18,5,0,1,5,12,18
370275,19,19,19,19,19,19,19,19,19
391698,6,3,16,12,6,18,18,3,12
159622,3,5,18,19,19,19,19,19,19
299869,3,6,18,9,1,6,19,19,19
400127,19,19,19,6,10,18,16,18,8
10640,0,14,3,6,0,1,6,14,3
72137,6,18,8,6,7,3,3,7,17
91652,19,19,19,19,19,19,19,19,19
314567,19,19,19,19,19,19,19,19,19
305243,19,19,19,19,19,19,19,19,19
81541,9,3,11,19,19,19,6,18,8
299294,6,14,3,16,18,8,19,19,19
270002,6,14,3,19,19,19,19,19,19
30183,3,0,6,3,12,18,3,12,18
296829,19,19,19,19,19,19,19,19,19
161471,0,8,1,0,8,1,0,17,1
25384,0,8,1,14,0,6,6,0,16
53520,6,14,9,6,14,3,6,18,8
381902,0,6,9,0,6,9,9,6,3
133336,14,6,18,19,19,19,0,4,8
63930,18,8,1,19,19,19,19,19,19
114266,19,19,19,19,19,19,19,19,19
290589,19,19,19,19,19,19,19,19,19
179765,18,6,16,18,3,8,19,19,19
246319,19,19,19,14,3,18,0,16,3
143421,18,8,1,6,14,9,9,6,14
284047,19,19,19,3,13,4,19,19,19
14417,3,11,18,19,19,19,19,19,19
353547,19,19,19,19,19,19,19,19,19
52976,19,19,19,19,19,19,19,19,19
255883,3,18,8,3,6,14,3,18,8
127769,0,6,3,3,8,1,0,6,1
299117,19,19,19,19,19,19,19,19,19
139234,19,19,19,19,19,19,19,19,19
232496,11,6,18,14,6,9,14,6,3
303127,5,18,8,18,8,1,19,19,19
10297,6,14,12,12,14,3,6,0,14
85476,19,19,19,6,0,3,16,0,8
185934,6,14,3,3,6,7,3,14,6
354000,5,10,18,19,19,19,19,19,19
5038,3,14,6,6,3,14,6,3,0
307316,19,19,19,19,19,19,19,19,19
57249,18,8,1,19,19,19,6,9,10
152251,19,19,19,19,19,19,19,19,19
392432,19,19,19,19,19,19,19,19,19
74220,19,19,19,19,19,19,19,19,19
171906,6,14,13,4,6,18,6,16,4
285659,18,8,1,19,19,19,19,19,19
43466,3,6,14,6,14,3,6,16,14
377873,19,19,19,19,19,19,19,19,19
212738,19,19,19,3,6,4,3,18,8
122149,3,6,18,6,10,3,3,11,6
174821,3,6,14,19,19,19,6,16,14
368465,2,14,3,19,19,19,19,19,19
91967,19,19,19,11,3,16,12,5,18
27052,19,19,19,19,19,19,6,17,9
67769,6,3,18,3,6,16,3,6,14
31606,19,19,19,19,19,19,19,19,19
149879,19,19,19,19,19,19,19,19,19
74624,6,14,9,6,4,18,19,19,19
378498,6,9,0,3,6,18,6,18,8
37927,19,19,19,15,14,5,19,19,19
110981,19,19,19,6,14,17,19,19,19
129760,1,0,14,1,18,8,8,1,15
360425,19,19,19,0,3,8,19,19,19
51317,3,6,7,3,18,8,3,6,0
61719,19,19,19,19,19,19,3,6,18
25893,3,6,17,3,14,0,6,1,4
131037,6,18,8,19,19,19,3,4,18
134656,6,18,8,19,19,19,6,8,0
253626,16,15,14,19,19,19,19,19,19
44268,3,11,7,3,11,7,19,19,19
403872,19,19,19,19,19,19,19,19,19
418877,19,19,19,19,19,19,19,19,19
126780,1,6,7,3,1,2,16,0,1
421068,19,19,19,19,19,19,19,19,19
236717,2,3,12,19,19,19,19,19,19
138104,6,3,14,6,3,10,6,8,15
195803,0,16,3,9,3,0,19,19,19
410243,6,9,14,9,13,6,6,0,16
385761,19,19,19,19,19,19,19,19,19
263017,19,19,19,18,8,1,19,19,19
132321,19,19,19,19,19,19,19,19,19
19118,19,19,19,19,19,19,19,19,19
46723,3,7,18,3,7,18,6,18,8
67556,3,14,10,19,19,19,19,19,19
81704,19,19,19,19,19,19,19,19,19
73481,3,0,6,3,6,7,3,18,8
288989,14,3,18,3,12,18,14,3,18
124617,6,4,10,19,19,19,19,19,19
117370,9,16,6,9,6,4,19,19,19
52269,6,3,14,6,18,8,6,18,8
392794,19,19,19,6,18,8,6,16,14
255446,19,19,19,19,19,19,19,19,19
26559,19,19,19,3,6,0,6,3,18
41551,0,1,12,3,6,18,6,14,3
72639,6,0,4,6,16,3,6,14,1
444772,3,4,6,3,18,8,3,6,18
36171,3,9,14,9,0,14,9,3,14
230032,19,19,19,19,19,19,19,19,19
43348,6,14,18,6,0,3,6,0,13
374694,11,6,18,19,19,19,19,19,19
336669,19,19,19,19,19,19,19,19,19
205558,19,19,19,19,19,19,6,16,18
270436,6,15,14,6,18,8,19,19,19
446579,19,19,19,18,0,3,18,3,0
172824,15,14,2,19,19,19,19,19,19
261538,3,6,9,3,9,6,3,6,9
222614,19,19,19,18,8,1,18,8,1
297846,6,1,18,19,19,19,3,18,8
201909,5,18,8,5,18,8,19,19,19
115173,19,19,19,9,16,4,19,19,19
410053,19,19,19,19,19,19,19,19,19
317896,5,18,1,19,19,19,19,19,19
317722,19,19,19,18,8,1,19,19,19
178092,6,14,3,14,6,18,6,14,18
323052,16,13,18,16,13,11,16,11,18
98213,11,6,0,11,1,15,16,2,4
424014,3,18,8,19,19,19,18,8,1
415662,19,19,19,5,9,8,19,19,19
399432,19,19,19,19,19,19,16,3,18
